ref_area.label,indicator.label,source.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 08 - Other mining and quarrying",2020,4.826,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 09 - Mining support service activities",2020,15.359,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 10 - Manufacture of food products",2020,332.183,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 11 - Manufacture of beverages",2020,39.011,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 12 - Manufacture of tobacco products",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 13 - Manufacture of textiles",2020,80.01,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 14 - Manufacture of wearing apparel",2020,215.28,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 15 - Manufacture of leather and related products",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2020,43.557,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 17 - Manufacture of paper and paper products",2020,12.649,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 18 - Printing and reproduction of recorded media",2020,11.747,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 19 - Manufacture of coke and refined petroleum products",2020,3.191,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 20 - Manufacture of chemicals and chemical products",2020,23.951,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 21 - Manufacture of pharmaceuticals, medicinal chemical and botanical products",2020,9.643,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 22 - Manufacture of rubber and plastics products",2020,25.531,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 23 - Manufacture of other non-metallic mineral products",2020,72.772,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 24 - Manufacture of basic metals",2020,12.316,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 25 - Manufacture of fabricated metal products, except machinery and equipment",2020,106.3,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 27 - Manufacture of electrical equipment",2020,9.142,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 28 - Manufacture of machinery and equipment n.e.c.",2020,16.987,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 29 - Manufacture of motor vehicles, trailers and semi-trailers",2020,4.487,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 30 - Manufacture of other transport equipment",2020,3.571,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 31 - Manufacture of furniture",2020,68.282,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 32 - Other manufacturing",2020,48.311,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 33 - Repair and installation of machinery and equipment",2020,38.384,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 35 - Electricity, gas, steam and air conditioning supply",2020,20.148,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 36 - Water collection, treatment and supply",2020,13.889,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 37 - Sewerage",2020,3.159,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 38 - Waste collection, treatment and disposal activities; materials recovery",2020,36.998,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 41 - Construction of buildings",2020,587.683,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 42 - Civil engineering",2020,58.763,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 43 - Specialized construction activities",2020,158.532,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 45 - Wholesale and retail trade and repair of motor vehicles and motorcycles",2020,218.806,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 46 - Wholesale trade, except of motor vehicles and motorcycles",2020,412.304,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 47 - Retail trade, except of motor vehicles and motorcycles",2020,2016.033,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 49 - Land transport and transport via pipelines",2020,823.559,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 50 - Water transport",2020,9.625,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 51 - Air transport",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 52 - Warehousing and support activities for transportation",2020,106.7,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 53 - Postal and courier activities",2020,8.892,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 55 - Accommodation",2020,41.601,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 56 - Food and beverage service activities",2020,782.269,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 58 - Publishing activities",2020,9.771,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 59 - Motion picture, video and television programme production, sound recording and music publishing activities",2020,5.625,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 60 - Programming and broadcasting activities",2020,24.827,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2020,57.559,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities",2020,24.532,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 63 - Information service activities",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 64 - Financial service activities, except insurance and pension funding",2020,105.73,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 65 - Insurance, reinsurance and pension funding, except compulsory social security",2020,25.109,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 66 - Activities auxiliary to financial service and insurance activities",2020,9.541,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 68 - Real estate activities",2020,34.296,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 69 - Legal and accounting activities",2020,122.938,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 70 - Activities of head offices; management consultancy activities",2020,9.604,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 71 - Architectural and engineering activities; technical testing and analysis",2020,65.097,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 72 - Scientific research and development",2020,5.52,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 73 - Advertising and market research",2020,38.242,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 74 - Other professional, scientific and technical activities",2020,54.589,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 75 - Veterinary activities",2020,13.196,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 77 - Rental and leasing activities",2020,20.673,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 78 - Employment activities",2020,96.941,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 79 - Travel agency, tour operator, reservation service and related activities",2020,13.323,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 80 - Security and investigation activities",2020,98.317,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 81 - Services to buildings and landscape activities",2020,107.415,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 82 - Office administrative, office support and other business support activities",2020,60.555,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 84 - Public administration and defence; compulsory social security",2020,651.593,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 85 - Education",2020,717.731,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 86 - Human health activities",2020,386.849,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 87 - Residential care activities",2020,8.417,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 88 - Social work activities without accommodation",2020,9.299,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 90 - Creative, arts and entertainment activities",2020,33.556,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 91 - Libraries, archives, museums and other cultural activities",2020,3.839,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 92 - Gambling and betting activities",2020,9.055,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 93 - Sports activities and amusement and recreation activities",2020,34.983,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 94 - Activities of membership organizations",2020,67.041,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 95 - Repair of computers and personal and household goods",2020,103.272,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 96 - Other personal service activities",2020,262.685,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 97 - Activities of households as employers of domestic personnel",2020,233.257,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 99 - Activities of extraterritorial organizations and bodies",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: Not elsewhere classified",2020,34.029,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: Total",2020,2616.264,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 01 - Crop and animal production, hunting and related service activities",2020,970.07,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 02 - Forestry and logging",2020,3.28,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 03 - Fishing and aquaculture",2020,10.034,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 05 - Mining of coal and lignite",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 07 - Mining of metal ores",2020,20.269,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 08 - Other mining and quarrying",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 09 - Mining support service activities",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 10 - Manufacture of food products",2020,74.87,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 11 - Manufacture of beverages",2020,7.5,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 13 - Manufacture of textiles",2020,10.126,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 14 - Manufacture of wearing apparel",2020,31.924,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 15 - Manufacture of leather and related products",2020,9.374,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2020,7.766,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 17 - Manufacture of paper and paper products",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 18 - Printing and reproduction of recorded media",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 20 - Manufacture of chemicals and chemical products",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 22 - Manufacture of rubber and plastics products",2020,4.255,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 23 - Manufacture of other non-metallic mineral products",2020,11.558,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 25 - Manufacture of fabricated metal products, except machinery and equipment",2020,17.524,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 27 - Manufacture of electrical equipment",2020,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15-24","Economic activity (ISIC-Rev.4), 2 digit level: 28 - Manufacture of machinery and equipment n.e.c.",2020,3.296,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
